HouseID,SizeSqFt,Bedrooms,Bathrooms,Location,PriceUSD,RentUSD
6421,3381,5,2,San Antonio,1616118,14235
6422,3132,4,2,Dallas,335124,3061
6423,3678,2,3,Los Angeles,680430,5980
6424,2170,3,2,San Antonio,611940,2429
6425,4664,3,3,Dallas,1459832,13609
6426,572,4,3,Houston,223652,2190
6427,4608,1,1,Houston,1359360,9816
6428,3158,5,1,San Jose,508438,2373
6429,3375,4,3,Philadelphia,1343250,9098
6430,1813,2,1,San Jose,203056,1761
6431,4707,1,3,Dallas,1722762,13532
6432,1236,5,3,San Diego,164388,1470
6433,1321,5,3,San Jose,289299,2501
6434,4551,3,3,Los Angeles,1406259,12510
6435,2463,4,2,Philadelphia,1140369,6474
6436,4220,3,1,San Antonio,987480,8296
6437,4923,2,2,New York,1831356,18173
6438,1768,1,3,Phoenix,843336,2974
6439,1828,4,3,San Antonio,703780,5995
6440,1040,5,1,New York,512720,1966
6441,1408,4,1,Phoenix,152064,745
6442,2735,3,1,Dallas,344610,2508
6443,4420,1,3,Chicago,1122680,10284
6444,1285,1,1,Houston,403490,2798
6445,1446,5,3,Los Angeles,629010,1326
6446,3949,1,2,San Antonio,1046485,5301
6447,4172,5,2,San Antonio,1143128,3067
6448,2179,2,2,San Jose,913001,7479
6449,3782,4,3,Philadelphia,1841834,13572
6450,4268,2,3,Philadelphia,1677324,7680
6451,3569,1,3,New York,992182,6049
6452,1583,1,2,San Jose,568297,5327
6453,3367,1,2,Philadelphia,1181817,5571
6454,1177,3,1,San Antonio,331914,1234
6455,4669,1,1,Los Angeles,1358679,4799
6456,3985,1,2,San Antonio,657525,1991
6457,920,3,1,San Diego,141680,802
6458,2264,3,1,San Antonio,262624,2325
6459,2686,5,3,Philadelphia,585548,4550
6460,4150,2,3,Dallas,946200,7981
6461,571,2,1,Phoenix,208415,982
6462,1253,2,3,San Antonio,216769,2102
6463,4772,5,2,Houston,1188228,8131
6464,683,2,2,San Antonio,103816,255
6465,1918,4,1,Phoenix,678972,2111
6466,3442,1,1,San Jose,1421546,4007
6467,4599,2,3,Chicago,956592,5821
6468,1869,4,2,San Jose,347634,1321
6469,2276,1,1,San Diego,851224,5838
6470,1108,4,3,Chicago,453172,4114
6471,4019,3,1,Phoenix,1261966,6767
6472,4688,1,3,Los Angeles,956352,8786
6473,1362,3,1,New York,438564,3547
6474,4500,2,2,San Jose,1683000,4496
6475,2662,3,3,New York,593626,4845
6476,2986,3,3,Philadelphia,429984,1343
6477,850,3,2,Philadelphia,396100,1681
6478,2548,3,3,Los Angeles,285376,1943
6479,1401,2,2,Houston,221358,575
6480,2542,2,3,Houston,439766,1356
6481,4944,4,2,Dallas,2116032,20770
6482,2370,5,1,San Jose,948000,5201
6483,2176,2,1,Philadelphia,524416,1498
6484,3486,3,3,San Diego,1579158,7540
6485,891,1,1,San Diego,370656,882
6486,656,4,1,Los Angeles,251248,1488
6487,1292,4,1,Philadelphia,621452,4082
6488,2106,1,3,San Diego,465426,4266
6489,814,4,1,Houston,355718,2606
6490,3213,3,3,San Antonio,414477,2336
6491,3275,2,3,Chicago,632075,1800
6492,4803,5,3,Philadelphia,2310243,16187
6493,1829,4,2,San Jose,751719,6917
6494,1985,5,1,San Antonio,464490,4435
6495,1355,5,1,Philadelphia,344170,3064
6496,4905,2,3,Phoenix,760275,4246
6497,4273,5,2,San Antonio,1316084,4144
6498,2101,3,2,Dallas,804683,7216
6499,944,1,2,San Diego,117056,610
6500,3104,4,1,San Antonio,1415424,9620
6501,1683,3,2,San Diego,168300,974
6502,2198,4,2,Los Angeles,529718,5025
6503,3164,4,1,San Diego,1379504,3400
6504,4174,2,1,Los Angeles,2066130,9876
6505,3732,4,3,New York,1798824,8631
6506,2508,5,2,Los Angeles,1171236,6372
6507,3594,5,3,Chicago,1160862,8643
6508,1693,4,2,Los Angeles,282731,1042
6509,2925,5,2,San Jose,1304550,4586
6510,2054,3,2,San Jose,521716,5214
6511,1402,3,3,Chicago,543976,4856
6512,4765,1,2,New York,819580,5647
6513,2974,3,2,San Jose,1073614,10323
6514,3441,3,3,Chicago,1565655,13712
6515,3895,1,3,New York,1889075,16421
6516,2682,5,1,Los Angeles,488124,4869
6517,3959,1,3,San Jose,680948,3450
6518,4203,3,2,San Diego,1164231,4717
6519,1339,4,2,Dallas,170053,859
6520,2167,1,1,Los Angeles,342386,1506
6521,576,3,2,Chicago,77760,738
6522,2539,1,3,San Jose,553502,3841
6523,3764,4,3,San Antonio,1592172,15084
6524,724,1,3,San Diego,281636,1208
6525,3085,5,1,Los Angeles,354775,1146
6526,4710,2,2,San Antonio,1521330,11816
6527,4585,1,2,San Diego,1957795,16091
6528,4276,4,3,San Jose,1000584,2515
6529,4669,2,2,Los Angeles,2292479,22784
6530,4840,4,2,Houston,2352240,16764
6531,2732,5,2,New York,609236,3341
6532,3128,3,3,Dallas,1251200,3715
6533,3991,5,3,Los Angeles,1584427,13662
6534,4876,5,3,San Diego,1799244,12057
6535,4187,3,1,Philadelphia,1130490,9593
6536,532,5,3,Philadelphia,213864,1529
6537,804,2,2,New York,133464,1142
6538,4822,3,3,New York,1552684,7539
6539,786,2,1,Philadelphia,341910,1400
6540,2731,2,1,San Antonio,1168868,3464
6541,4620,5,3,San Jose,1339800,10007
6542,2777,4,3,Houston,708135,5520
6543,3847,2,3,Chicago,1411849,5411
6544,4111,4,3,Phoenix,456321,4302
6545,4584,1,1,San Diego,705936,3714
6546,1614,4,3,Chicago,403500,2758
6547,4118,3,3,San Antonio,1375412,10936
6548,1731,4,2,Chicago,205989,1407
6549,3806,3,1,San Jose,1157024,10734
6550,2872,4,3,Dallas,669176,1466
6551,3301,2,2,Houston,930882,3204
6552,4354,2,3,Philadelphia,788074,1891
6553,1151,4,2,Houston,143875,688
6554,821,5,3,San Jose,401469,1104
6555,4756,5,3,Dallas,656328,3042
6556,4985,4,2,Phoenix,857420,2698
6557,3683,3,3,Chicago,1539494,11909
6558,3021,4,1,San Diego,308142,2358
6559,4365,4,1,San Antonio,1584495,10695
6560,4453,2,3,Houston,578890,1359
6561,4875,3,1,Houston,1272375,6086
6562,598,2,1,Chicago,210496,1656
6563,4798,4,1,Houston,868438,2266
6564,1454,3,1,New York,601956,2434
6565,4891,1,3,Phoenix,523337,1253
6566,4100,4,2,Phoenix,1328400,3163
6567,4396,1,2,Houston,1833132,6767
6568,2943,2,1,Phoenix,1412640,13076
6569,4615,4,1,Houston,1896765,8589
6570,4611,3,1,Phoenix,1609239,13294
6571,1136,5,3,Los Angeles,324896,1863
6572,2068,4,1,San Jose,316404,1228
6573,1703,3,1,Philadelphia,618189,3488
6574,2912,1,2,Los Angeles,1391936,6894
6575,2162,1,3,San Diego,542662,3234
6576,2166,5,3,Philadelphia,621642,3200
6577,593,3,1,Philadelphia,186795,1384
6578,1077,2,2,Dallas,488958,1053
6579,4614,3,1,Phoenix,844362,7946
6580,2614,5,2,Houston,1100494,3173
6581,3271,1,3,San Antonio,703265,3689
6582,4949,2,2,Chicago,1222403,6971
6583,1115,4,2,San Jose,228575,518
6584,2049,2,3,San Diego,583965,3989
6585,2214,4,1,Phoenix,852390,8306
6586,1744,1,2,San Diego,495296,4225
6587,3559,5,3,Chicago,811452,5653
6588,1687,3,3,San Diego,732158,3909
6589,1454,5,1,San Diego,261720,1879
6590,4879,5,2,San Antonio,1234387,11440
6591,2261,1,1,Los Angeles,1037799,4705
6592,3755,4,3,Chicago,1077685,5515
6593,1530,3,3,San Antonio,483480,1951
6594,4780,5,3,Phoenix,2107980,6792
6595,1926,5,1,Chicago,787734,5643
6596,4920,5,3,Los Angeles,536280,5049
6597,4269,1,1,San Antonio,934911,2525
6598,4649,2,1,Houston,1297071,2790
6599,3702,3,1,San Jose,633042,5403
6600,787,3,2,Chicago,293551,2328
6601,4639,4,2,San Jose,1549426,8755
6602,547,5,2,San Antonio,132374,511
6603,3603,5,2,Phoenix,1610541,10917
6604,674,2,2,San Diego,72118,489
6605,1423,2,1,New York,165068,595
6606,3603,2,2,Los Angeles,490008,2469
6607,2957,2,3,New York,1386833,5600
6608,1896,2,3,Philadelphia,777360,6058
6609,2185,1,1,San Diego,402040,2013
6610,2357,2,1,San Antonio,730670,4244
6611,2493,5,3,Houston,1151766,9154
6612,4418,4,3,Phoenix,609684,5653
6613,3816,2,3,Philadelphia,1762992,4114
6614,2537,4,2,Chicago,715434,2314
6615,3713,5,3,Los Angeles,375013,2823
6616,2854,1,1,Los Angeles,736332,2174
6617,4643,5,2,San Diego,2084707,20153
6618,2155,4,1,San Jose,752095,2639
6619,4645,3,3,Dallas,2015930,13267
6620,2186,5,2,Dallas,950910,4062
6621,4560,3,1,Philadelphia,601920,4240
6622,2063,1,3,Los Angeles,800444,4766
6623,1675,2,3,San Jose,304850,2325
6624,3408,3,1,San Antonio,1237104,9991
6625,1095,5,1,Philadelphia,313170,1072
6626,1502,4,3,Dallas,617322,2676
6627,596,4,2,Los Angeles,214560,1147
6628,4569,4,2,Chicago,1439235,10741
6629,2260,5,1,San Antonio,668960,5384
6630,3007,2,3,Houston,787834,5031
6631,4774,1,2,Chicago,2324938,11376
6632,2817,2,2,Dallas,895806,5953
6633,1708,5,1,Chicago,425292,3911
6634,858,1,1,Los Angeles,132990,1272
6635,3156,4,1,Dallas,407124,1160
6636,4287,2,1,Philadelphia,1431858,7296
6637,570,2,2,Los Angeles,115140,335
6638,3542,2,2,Dallas,991760,7188
6639,4557,3,3,Chicago,765576,1659
6640,4346,5,1,Phoenix,1164728,8554
6641,538,1,1,San Jose,58642,164
6642,2571,4,3,Chicago,673602,6234
6643,3710,2,2,New York,1057350,3562
6644,3776,5,1,San Antonio,1884224,15904
6645,2816,4,3,San Jose,1171456,3883
6646,4597,5,3,San Jose,2201963,11621
6647,2394,1,3,Philadelphia,948024,2621
6648,2146,3,1,Houston,894882,2246
6649,2442,1,1,Dallas,954822,9409
6650,980,1,1,Philadelphia,480200,4332
6651,2107,2,2,San Antonio,1009253,3093
6652,1492,3,1,San Antonio,589340,3836
6653,3968,1,3,New York,1392768,4490
6654,2492,2,2,Chicago,979356,4311
6655,2376,2,1,Chicago,1007424,9790
6656,2979,5,3,Los Angeles,679212,5635
6657,4237,3,1,San Diego,1245678,9687
6658,4355,4,2,Chicago,570505,1266
6659,4181,2,2,San Jose,1931622,13287
6660,1618,2,1,Phoenix,419062,1937
6661,3200,1,3,Los Angeles,1171200,5971
6662,4703,5,2,Phoenix,1862388,14015
6663,3372,2,2,San Jose,1406124,14003
6664,4503,4,1,San Jose,1035690,5718
6665,2241,1,3,San Diego,918810,8938
6666,2559,5,1,San Jose,383850,1458
6667,1633,2,1,San Jose,707089,5195
6668,1167,5,3,San Jose,352434,2697
6669,4386,1,3,Houston,2004402,5886
6670,4026,4,3,Houston,1010526,8810
6671,770,2,2,San Diego,258720,1227
6672,3228,5,3,New York,1029732,9513
6673,973,3,1,San Antonio,146923,927
6674,2479,5,1,Philadelphia,322270,1628
6675,3106,4,3,San Diego,1192704,10007
6676,2798,1,1,San Diego,839400,3028
6677,4559,3,1,Chicago,1358582,4880
6678,3527,1,2,Phoenix,1417854,10270
6679,1728,4,1,Phoenix,193536,1504
6680,1257,3,3,Houston,448749,4442
6681,3248,4,2,New York,990640,5228
6682,2896,3,2,Los Angeles,1384288,9523
6683,1599,4,3,San Jose,346983,1257
6684,3728,2,2,Phoenix,1752160,10634
6685,3714,1,1,Los Angeles,534816,1785
6686,2056,3,3,San Antonio,670256,5514
6687,4132,2,2,Philadelphia,516500,3808
6688,2471,1,2,Houston,726474,4013
6689,1745,5,3,Phoenix,389135,2400
6690,624,4,1,New York,138528,1036
6691,3876,5,1,New York,833340,6724
6692,3062,1,1,Los Angeles,1469760,9224
6693,4693,5,3,San Jose,797810,3854
6694,3539,1,1,Los Angeles,1323586,7836
6695,3008,2,2,Chicago,1314496,3670
6696,3186,1,3,Philadelphia,436482,2904
6697,3503,1,2,Phoenix,1495781,12649
6698,4894,5,3,Chicago,2182724,13989
6699,3040,5,2,New York,665760,1444
6700,4665,5,1,New York,1072950,4264
6701,809,3,1,Philadelphia,333308,1552
6702,1422,5,3,New York,428022,3592
6703,4636,4,3,Los Angeles,1678232,15196
6704,1254,4,3,Philadelphia,544236,4289
6705,3268,2,2,New York,784320,4794
6706,764,4,3,Houston,139048,642
6707,923,1,1,San Diego,137527,1345
6708,3615,4,3,Dallas,582015,1182
6709,3133,4,3,Dallas,372827,1230
6710,513,4,3,San Jose,146718,1332
6711,4085,4,3,San Jose,637260,2543
6712,2251,4,2,New York,745081,7169
6713,1732,3,3,Los Angeles,348132,3010
6714,3558,3,2,San Jose,1099422,6340
6715,3676,5,1,Houston,1801240,16899
6716,2263,2,1,Los Angeles,868992,3050
6717,1210,3,1,San Diego,526350,4178
6718,1307,3,1,Los Angeles,385565,3509
6719,3838,4,1,San Diego,1849916,9190
6720,2062,5,1,New York,816552,7620
6721,2879,2,1,Dallas,849305,7187
6722,792,5,2,Phoenix,347688,1780
6723,3693,4,3,Phoenix,1528902,3105
6724,2826,1,3,New York,449334,4213
6725,3306,1,3,San Jose,714096,6858
6726,3957,4,2,Houston,759744,6243
6727,4974,3,2,Chicago,2387520,8418
6728,2529,4,3,Houston,455220,3050
6729,4789,4,2,Houston,737506,5177
6730,605,1,3,Philadelphia,106480,1020
6731,681,1,2,Houston,235626,612
6732,3645,4,1,San Antonio,831060,3483
6733,2573,5,1,Los Angeles,820787,3527
6734,4925,3,3,Dallas,837250,7031
6735,2662,1,1,Los Angeles,511104,4863
6736,4532,2,3,Chicago,1151128,2799
6737,891,5,2,Los Angeles,104247,588
6738,3603,4,1,New York,1491642,13484
6739,672,1,2,San Antonio,79296,527
6740,1145,2,1,San Antonio,326325,2625
6741,4974,2,1,Dallas,1691160,7314
6742,4133,3,2,Phoenix,1256432,9327
6743,1318,4,3,Los Angeles,206926,522
6744,4723,1,1,San Antonio,1199642,3624
6745,2263,1,1,San Diego,319083,1558
6746,3720,2,2,Los Angeles,1469400,5393
6747,1731,1,1,Chicago,829149,8166
6748,3251,4,3,Chicago,848511,8301
6749,2052,4,2,San Antonio,964440,3504
6750,3219,4,3,San Antonio,547230,2959
6751,3351,4,3,San Diego,1454334,7639
6752,4506,2,2,Los Angeles,1450932,9494
6753,3782,5,3,San Jose,518134,1685
6754,4856,2,3,Philadelphia,1214000,5243
6755,2745,5,2,San Diego,749385,6035
6756,4829,1,1,San Jose,2303433,6696
6757,3649,1,3,Dallas,1003475,3135
6758,1043,4,1,Phoenix,122031,519
6759,3117,1,2,San Diego,1387065,7251
6760,3646,3,1,San Diego,1352666,6427
6761,4088,5,2,Phoenix,1512560,8550
6762,3254,5,2,Philadelphia,696356,1944
6763,1130,4,1,San Antonio,157070,1309
6764,2860,5,1,New York,466180,2705
6765,3604,4,1,San Jose,976684,4797
6766,3877,2,1,San Diego,794785,7130
6767,3409,4,1,San Jose,1636320,15678
6768,1890,2,3,San Jose,697410,1999
6769,2093,5,3,Philadelphia,606970,5045
6770,4771,5,1,San Diego,1560117,13855
6771,2965,4,3,San Jose,1046645,10378
6772,2976,4,1,Chicago,755904,4447
6773,3697,3,1,New York,402973,1701
6774,1701,2,3,Houston,496692,2111
6775,3995,3,2,Los Angeles,1138575,3235
6776,2231,3,3,Chicago,381501,871
6777,3185,4,1,San Diego,789880,3156
6778,1987,1,2,Dallas,534503,1248
6779,4082,5,3,Dallas,734760,4065
6780,3844,2,3,Chicago,1414592,9739
6781,4452,2,3,Los Angeles,1932168,7926
6782,3674,5,3,Chicago,734800,3239
6783,1015,2,3,New York,382655,2135
6784,913,5,3,New York,325941,1610
6785,4206,4,2,San Jose,1013646,9351
6786,2984,1,3,Houston,1059320,3503
6787,1271,4,1,San Jose,419430,1734
6788,3799,4,3,Los Angeles,744604,3029
6789,4369,3,3,Houston,454376,3325
6790,4747,3,2,New York,617110,4033
6791,3470,1,1,Dallas,808510,1954
6792,4844,1,1,Chicago,1240064,6798
6793,1095,2,2,San Antonio,400770,3917
6794,4477,1,1,Chicago,1347577,10439
6795,2461,4,3,San Diego,381455,1793
6796,3733,1,3,Phoenix,1605190,5163
6797,1696,5,2,Dallas,364640,3593
6798,589,1,3,San Diego,217930,1939
6799,2005,4,1,Phoenix,332830,1761
6800,3004,5,1,Los Angeles,453604,2874
6801,1383,5,1,San Antonio,159045,1286
6802,1689,2,1,San Jose,775251,7024
6803,4547,2,3,Chicago,1818800,12533
6804,4852,1,1,Philadelphia,771468,6391
6805,2536,5,1,New York,519880,3668
6806,4180,4,3,Dallas,957220,3935
6807,4443,5,3,San Antonio,684222,4188
6808,1114,2,1,Los Angeles,335314,3268
6809,4409,1,1,San Jose,939117,4103
6810,4302,2,2,Chicago,503334,2903
6811,3936,1,3,San Jose,456576,3063
6812,1872,3,1,Phoenix,327600,1726
6813,2818,1,2,San Jose,648140,4559
6814,3238,4,2,Los Angeles,984352,3912
6815,3950,3,2,Dallas,1971050,7494
6816,2057,5,2,San Antonio,526592,2770
6817,572,1,1,New York,78936,625
6818,3368,2,2,New York,1286576,11869
6819,1015,3,3,Philadelphia,428330,2855
6820,4025,1,3,Dallas,1742825,10965
6821,1830,1,1,Dallas,559980,1190
6822,816,2,2,New York,315792,1310
6823,2569,5,2,San Jose,488110,4022
6824,3394,4,2,San Antonio,519282,2904
6825,3687,5,3,New York,1578036,14161
6826,1960,5,1,Chicago,537040,3990
6827,837,4,3,New York,244404,2437
6828,4432,1,1,Houston,1431536,5802
6829,4559,2,1,San Jose,1695948,3681
6830,4398,3,1,Dallas,452994,3403
6831,4342,3,1,Philadelphia,1580488,13429
6832,581,3,3,Chicago,220199,834
6833,904,2,3,San Jose,178088,614
6834,2653,5,1,Philadelphia,870184,2377
6835,3852,3,3,San Antonio,1352052,9553
6836,2538,5,1,San Diego,433998,2982
6837,2574,5,2,San Antonio,1029600,7329
6838,2698,4,3,Los Angeles,647520,2494
6839,1448,5,1,Phoenix,370688,2688
6840,835,4,2,Philadelphia,133600,329
6841,1515,4,2,Philadelphia,463590,2995
6842,3591,1,1,Los Angeles,980343,6614
6843,1565,4,1,Los Angeles,194060,844
6844,2590,3,2,Los Angeles,1025640,2121
6845,4642,3,3,Philadelphia,496694,3457
6846,4785,4,1,Chicago,1894860,11039
6847,3924,2,1,New York,1808964,17715
6848,915,3,1,Los Angeles,248880,2353
6849,3508,2,3,San Diego,456040,4524
6850,4943,2,1,New York,983657,4952
6851,4458,5,1,San Jose,1783200,9408
6852,4590,4,1,San Jose,1982880,5952
6853,1416,1,2,Dallas,699504,5718
6854,4123,4,3,Houston,1067857,3546
6855,4662,3,2,Dallas,494172,4104
6856,1166,4,1,San Antonio,160908,1210
6857,3431,1,3,Houston,1451313,6397
6858,1809,2,1,San Jose,405216,2075
6859,2179,4,1,San Jose,1085142,5319
6860,3870,1,2,Houston,479880,3959
6861,2887,2,1,Houston,1437726,14200
6862,2802,4,1,Phoenix,868620,3629
6863,3724,3,3,Philadelphia,1191680,11580
6864,4835,1,3,Philadelphia,662395,3239
6865,2845,4,2,San Diego,825050,5571
6866,4355,5,1,San Antonio,1990235,4398
6867,4903,5,1,San Antonio,607972,3051
6868,590,3,2,New York,122720,531
6869,4683,2,3,Los Angeles,2112033,11797
6870,2868,5,3,Houston,461748,1335
6871,4808,2,2,Dallas,1581832,15008
6872,4924,1,3,Philadelphia,1738172,10569
6873,2109,3,1,Dallas,493506,4386
6874,4719,1,1,Houston,1415700,7624
6875,1634,5,2,Chicago,222224,1161
6876,4183,5,1,San Antonio,1756860,7126
6877,4056,1,3,Los Angeles,1297920,5192
6878,2502,2,1,Philadelphia,582966,4843
6879,3892,4,2,San Jose,1875944,4997
6880,867,1,1,San Antonio,360672,1896
6881,2873,1,1,San Diego,379236,900
6882,1542,4,1,Los Angeles,436386,1506
6883,4430,3,1,Chicago,1302420,6286
6884,4827,4,1,Philadelphia,912303,2901
6885,1511,4,1,Phoenix,349041,2926
6886,1066,1,2,Los Angeles,476502,3062
6887,2369,5,2,San Antonio,324553,2324
6888,1682,3,3,Phoenix,400316,3384
6889,1148,3,2,San Diego,397208,3415
6890,864,2,3,Chicago,251424,2382
6891,4233,1,1,San Diego,689979,3022
6892,1434,1,1,Houston,696924,6926
6893,3835,2,3,Philadelphia,1334580,6893
6894,3683,2,3,San Jose,397764,2925
6895,2638,5,1,New York,878454,4109
6896,1228,4,3,New York,251740,1310
6897,3846,4,3,San Antonio,642282,3228
6898,4274,2,3,San Antonio,1615572,4717
6899,3889,3,3,Chicago,1310593,11138
6900,4283,2,3,Houston,1130712,4893
6901,3479,2,2,Dallas,1175902,9476
6902,1936,2,2,Phoenix,780208,4694
6903,3348,3,2,San Diego,599292,5857
6904,4019,3,3,Dallas,1137377,6752
6905,3792,2,1,Chicago,576384,4003
6906,557,2,3,San Diego,179354,1383
6907,781,2,2,San Diego,253044,1798
6908,2853,3,3,San Jose,510687,3798
6909,4973,3,2,New York,631571,2846
6910,1737,4,3,Houston,366507,2455
6911,3624,2,1,San Antonio,1558320,8741
6912,1045,3,1,San Diego,263340,791
6913,947,1,1,Chicago,193188,1165
6914,2652,4,2,San Jose,1074060,8506
6915,2237,1,3,Houston,290810,747
6916,587,2,1,Philadelphia,283521,764
6917,2311,1,1,Phoenix,688678,5827
6918,1031,1,3,Los Angeles,431989,2403
6919,2321,4,3,Philadelphia,791461,2728
6920,4695,3,2,Dallas,1431975,12280
6921,2029,2,3,Los Angeles,622903,3518
6922,3223,5,2,Phoenix,744513,4183
6923,4625,4,1,Phoenix,522625,1696
6924,1445,2,2,San Diego,504305,1053
6925,1586,3,1,Los Angeles,708942,6737
6926,1935,2,3,Philadelphia,781740,7166
6927,4981,1,3,Philadelphia,717264,6085
6928,2478,4,1,Phoenix,250278,921
6929,1194,4,2,Dallas,364170,1509
6930,3991,5,2,San Diego,1053624,4618
6931,4280,5,1,San Antonio,1005800,7698
6932,4225,1,3,Chicago,1352000,4436
6933,534,2,1,Phoenix,72624,509
6934,2452,3,3,San Diego,831228,5584
6935,2787,5,1,Philadelphia,693963,4655
6936,2485,5,3,Phoenix,859810,3031
6937,2606,5,2,San Diego,1026764,5652
6938,1035,4,3,San Antonio,263925,2189
6939,3309,4,2,Chicago,463260,2872
6940,1552,3,2,Houston,653392,1557
6941,4319,3,1,Philadelphia,1813980,17455
6942,2442,4,2,Philadelphia,754578,3817
6943,786,2,3,New York,363132,879
6944,1573,3,2,Philadelphia,404261,3539
6945,2624,2,1,Chicago,603520,3380
6946,1167,4,1,San Diego,169215,779
6947,2123,3,2,Los Angeles,749419,6344
6948,2322,3,2,San Jose,928800,3194
6949,552,4,2,Philadelphia,266616,2215
6950,4196,2,2,Philadelphia,914728,2415
6951,3923,5,3,San Diego,863060,8364
6952,1186,2,2,Dallas,322592,857
6953,4695,4,2,Dallas,2239515,8613
6954,4523,1,1,Los Angeles,2207224,9442
6955,755,4,2,New York,296715,2453
6956,638,3,1,San Antonio,294118,1167
6957,1730,5,2,New York,314860,2720
6958,4740,5,2,Phoenix,1568940,14915
6959,3905,5,2,San Jose,515460,2816
6960,3439,4,3,Phoenix,1134870,2727
6961,1021,3,1,Houston,385938,3248
6962,4497,5,2,San Diego,2145069,9087
6963,4823,5,3,Dallas,1572298,14819
6964,3420,5,2,Los Angeles,1545840,5927
6965,869,3,1,San Jose,349338,3206
6966,2110,1,3,Los Angeles,432550,1318
6967,1119,4,2,Dallas,187992,596
6968,2574,3,3,San Diego,604890,3733
6969,4915,4,2,Dallas,1233665,2887
6970,4826,1,2,Dallas,1544320,13712
6971,3559,4,3,San Jose,1178029,10237
6972,2006,4,2,Chicago,814436,5185
6973,1043,2,3,Dallas,162708,609
6974,2598,2,2,Los Angeles,1195080,4282
6975,1674,5,2,San Antonio,369954,1349
6976,878,2,1,Houston,303788,2943
6977,1501,1,1,San Diego,381254,2119
6978,1404,2,1,San Diego,621972,3383
6979,630,1,3,Houston,90090,777
6980,853,5,1,Philadelphia,94683,397
6981,2978,4,2,New York,655160,5468
6982,1107,5,2,Los Angeles,337635,1356
6983,4571,2,1,Los Angeles,1503859,13178
6984,2669,5,3,Phoenix,656574,4525
6985,3754,1,3,Chicago,1036104,9004
6986,659,1,1,Los Angeles,181225,897
6987,2433,5,2,Los Angeles,250599,2074
6988,4190,3,1,San Jose,812860,2723
6989,3898,2,2,Philadelphia,1672242,15928
6990,1361,3,3,Chicago,213677,1211
6991,1006,1,3,Los Angeles,198182,1320
6992,3524,2,1,Phoenix,1219304,10520
6993,1232,4,1,Philadelphia,433664,1555
6994,1965,1,3,Dallas,831195,7705
6995,3086,3,3,San Antonio,882596,4491
6996,1537,3,1,San Jose,541024,3333
6997,2234,5,1,Chicago,953918,7410
6998,4504,1,3,Phoenix,1135008,2294
6999,2882,2,2,San Diego,538934,4105
7000,3838,5,3,Philadelphia,468236,946
7001,2514,4,2,San Jose,741630,7303
7002,3913,3,3,San Antonio,872599,4430
7003,4073,5,3,Los Angeles,582439,1419
7004,4130,5,2,San Jose,602980,1370
7005,3601,4,1,Los Angeles,1044290,3024
7006,3883,2,3,San Diego,1937617,10694
7007,554,1,3,San Jose,74790,181
7008,990,4,2,Los Angeles,447480,3482
7009,3192,3,3,Phoenix,1021440,7492
7010,4198,5,3,San Diego,1070490,2309
7011,1016,5,2,Philadelphia,478536,1909
7012,1243,4,1,Chicago,311993,2296
7013,2966,1,3,Los Angeles,1008440,6767
7014,1355,5,3,Los Angeles,632785,6111
7015,2196,2,2,San Antonio,579744,1734
7016,2637,4,3,Chicago,759456,3802
7017,4557,2,3,San Jose,601524,5004
7018,1301,5,1,Philadelphia,210762,1076
7019,4613,4,2,Philadelphia,987182,6369
7020,4656,2,2,San Diego,633216,6024
7021,1145,4,2,New York,350370,1094
